Datum,dH [mm],dH [mm].1,dH [mm].2,dH [mm].3,dH [mm].4,dH [mm].5,dH [mm].6,dH [mm].7,dH [mm].8,dH [mm].9,dH [mm].10,dH [mm].11,dH [mm].12,dH [mm].13,dH [mm].14,dH [mm].15,dH [mm].16,dH [mm].17,dH [mm].18,dH [mm].19,dH [mm].20,dH [mm].21,dH [mm].22,dH [mm].23,dH [mm].24,dH [mm].25,dH [mm].26,dH [mm].27,dH [mm].28,dH [mm].29,dH [mm].30,dH [mm].31,dH [mm].32,dH [mm].33,dH [mm].34,dH [mm].35,dH [mm].36,dH [mm].37,dH [mm].38,dH [mm].39,dH [mm].40,dH [mm].41,dH [mm].42,dH [mm].43,dH [mm].44,dH [mm].45,dH [mm].46,dH [mm].47,dH [mm].48,dH [mm].49,dH [mm].50,dH [mm].51,dH [mm].52,dH [mm].53,dH [mm].54,dH [mm].55,dH [mm].56,dH [mm].57,dH [mm].58,dH [mm].59,dH [mm].60,dH [mm].61,Unnamed: 63
06.02.2024 15:40,-1.9485,-2.0425,-1.8665,-1.6045,-2.0655,-1.5025,0.139,0.334,-0.5425,-2.9805,0.232,-0.543,0.786,1.49,4.613,3.095,1.2103,4.0729,3.0043,5.6055,2.4855,7.6085,5.0045,5.6525,3.4185,3.8265,-0.4345,3.9885,-2.1455,-2.2215,-0.1515,-2.1665,0.0,-1.0655,-1.1785,-0.7075,-2.1415,-0.1145,0.801,0.571,-0.0185,-2.8625,1.677,2.351,0.592,1.699,2.108,-2.3233,-0.702,0.92,4.818,2.222,9.5865,5.5305,7.5385,6.8205,3.7345,2.9695,-0.9405,-1.9975,-0.0665,-1.3315,
06.02.2024 15:45,-3.3294,-3.4094,-3.1204,-2.9344,-3.5464,-2.9094,0.662,-0.2,-1.9714,-4.4104,0.272,-0.467,1.457,2.033,4.599,2.152,0.2567,3.1267,2.0604,4.6456,1.8556,7.2166,4.0246,4.8136,2.6256,1.7426,-1.6584,3.8776,-2.6304,-3.1584,-1.2094,-3.5654,0.0,-2.4744,-2.6084,-2.3514,-3.4284,-1.5094,0.453,-0.409,-1.3424,-4.2014,1.739,1.558,1.802,1.817,2.083,-2.3326,-1.89,-0.219,3.8731,1.2412,8.9766,3.8426,6.8526,6.2326,2.9056,2.4976,-2.4314,-3.0164,-0.9104,-2.6484,
06.02.2024 15:50,-2.7367,-2.6667,-2.7727,-2.3587,-2.8007,-2.3357,0.311,-0.07,-1.1437,-3.2567,-0.093,-0.862,0.403,1.913,4.164,2.375,0.4793,3.3504,2.2836,4.8703,2.0283,6.8373,4.2373,4.5603,3.1303,2.7983,-1.2627,4.4203,-1.8217,-2.6657,-1.3697,-2.8067,0.0,-1.9617,-1.5617,-1.5297,-2.6447,-0.8547,0.004,0.346,-0.6907,-3.3717,1.274,0.792,0.879,1.425,1.729,-2.3613,-1.614,0.091,4.0974,1.4828,8.9833,3.9443,7.0993,5.9273,3.1383,2.1563,-1.8127,-1.7727,-0.0187,-1.8367,
06.02.2024 15:55,-1.4195,-1.5585,-1.4265,-1.2575,-1.5745,-1.2075,0.466,-0.276,-0.0645,-2.3895,-0.124,-0.946,0.605,1.734,4.346,2.531,0.6275,3.5055,2.4393,5.0295,2.6705,6.9935,4.7315,5.0565,3.8285,3.3485,0.0025,3.8205,-1.4005,-0.8675,-0.4335,-1.5965,0.0,-0.7015,-0.6745,-0.3925,-1.3155,0.2405,0.234,0.167,0.5065,-2.2295,1.385,1.301,0.405,1.435,1.628,-2.3703,-1.467,0.199,4.2529,1.6192,9.3835,4.6535,7.4025,6.5575,3.1765,2.6475,-0.6065,-1.0065,0.6725,-0.9185,
06.02.2024 16:00,-2.7865,-2.8125,-2.6505,-2.2505,-3.0035,-2.5535,-0.032,-0.363,-1.4535,-3.6875,-0.249,-1.023,-0.007,0.993,4.086,2.235,0.3345,3.2118,2.1442,4.7395,2.0815,6.8265,4.4925,4.7245,3.4745,2.6625,-1.1355,3.9425,-2.3385,-2.9965,-0.9755,-3.1305,0.0,-2.0205,-2.1115,-1.6555,-2.8965,-1.1155,0.064,-0.274,-0.8145,-3.5935,1.264,0.855,1.029,1.231,1.57,-2.3826,-1.731,-0.035,3.9576,1.3662,9.0965,4.3025,6.8135,6.3195,3.3585,3.0325,-1.9445,-2.5135,-0.4695,-2.2015,
06.02.2024 16:05,-2.1959,-2.2769,-2.0699,-1.8879,-2.5629,-1.9679,0.084,-1.103,-0.9579,-3.2979,-0.548,-1.201,0.7,1.089,3.891,1.877,-0.0045,2.8521,1.786,4.3691,2.0301,6.2671,4.1961,4.1961,3.3231,2.0441,-1.2369,3.1631,-1.5769,-2.6479,-0.8969,-2.5759,0.0,-1.4439,-1.6729,-1.2129,-2.6049,-0.5869,-0.073,-0.295,-0.2909,-3.2329,1.196,0.926,0.48,1.103,1.3,-2.3922,-2.071,-0.306,3.599,0.987,8.9481,3.7161,6.1281,5.8701,2.8041,2.0191,-1.3199,-1.6009,0.1511,-1.6149,
06.02.2024 16:10,-2.5591,-2.9391,-2.4191,-2.0411,-2.7371,-2.0971,-0.408,-0.88,-1.1391,-3.6161,-0.755,-1.475,0.01,1.109,3.647,1.786,-0.0986,2.7624,1.6962,4.2939,1.7079,6.4289,3.6749,4.5069,2.9269,2.6849,-1.0161,3.7959,-2.0531,-2.5651,-1.0361,-2.8531,0.0,-1.7491,-1.9561,-1.5141,-2.9011,-0.6281,-0.3,-0.645,-0.6231,-3.5501,1.031,0.556,-0.573,0.876,1.058,-2.4243,-2.111,-0.441,3.5083,0.9124,8.8809,3.7149,6.1549,5.9699,2.9749,2.0209,-1.6531,-2.2881,-0.2881,-2.0221,
06.02.2024 16:15,-3.9123,-4.0413,-3.5553,-3.4633,-3.9793,-3.4193,-0.639,-1.346,-2.4903,-4.9763,-1.101,-1.939,-0.859,1.061,3.142,1.177,-0.7143,2.1561,1.0871,3.6947,1.6327,5.5437,3.2627,3.4207,2.8497,1.5027,-2.3423,3.6977,-3.3233,-2.9683,-1.8893,-4.2473,0.0,-3.0213,-3.1013,-2.7593,-3.9933,-2.1333,-0.455,-1.183,-1.8913,-4.9613,0.683,0.558,-0.386,0.481,0.526,-2.4754,-2.715,-0.92,2.8997,0.3076,8.0177,3.2397,5.8057,5.4237,2.6527,1.7597,-2.9463,-3.9303,-1.5073,-3.2193,
06.02.2024 16:20,-2.1701,-2.3741,-1.8641,-1.8311,-2.4651,-1.8001,0.037,-0.303,-0.8641,-3.2121,-0.492,-1.327,0.298,1.265,3.781,1.692,-0.1995,2.6666,1.6008,4.1919,1.3099,5.5519,3.3759,3.8259,2.6919,1.5389,-1.0731,2.9259,-1.6161,-2.1061,-0.8371,-2.4271,0.0,-1.4441,-1.4891,-1.1771,-2.5071,-0.4141,0.319,-0.029,-0.2151,-3.0771,1.488,1.206,0.16,1.082,1.254,-2.4063,-2.298,-0.553,3.4139,0.7996,7.8669,3.2979,5.5469,5.6139,2.5099,1.3149,-1.1931,-1.9941,-0.0651,-1.4801,
06.02.2024 16:25,-2.9358,-3.1048,-2.6808,-2.4228,-3.0238,-2.5368,-0.738,-1.402,-1.4958,-3.6358,-1.62,-2.445,-0.765,-0.121,2.709,0.53,-1.3531,1.5079,0.4394,3.0382,0.5032,4.7412,2.1862,2.9262,1.4472,0.3962,-2.1478,2.8032,-2.0678,-2.6908,-2.0188,-3.2838,0.0,-2.2398,-2.4318,-1.8028,-2.9238,-1.1388,-0.726,-1.308,-0.9508,-3.7018,0.263,-0.165,-1.643,-0.194,0.098,-2.5197,-3.413,-1.642,2.2521,-0.3546,7.2252,2.3612,4.4932,4.5182,1.5312,1.2452,-2.0608,-2.5598,-1.0878,-2.3698,
06.02.2024 16:30,-3.3286,-3.3116,-3.0666,-2.8776,-3.4786,-2.8796,0.622,-0.057,-1.5606,-4.0216,-0.275,-1.062,0.529,1.725,3.989,1.754,-0.1394,2.7305,1.6648,4.2724,1.8034,5.6704,3.2664,3.6314,3.1674,1.3914,-1.6626,3.9014,-2.6956,-3.6016,-1.8166,-3.5816,0.0,-2.6146,-2.6516,-2.2086,-3.5336,-1.3556,0.631,0.574,-1.3576,-4.2256,1.692,1.018,-0.072,1.273,1.472,-2.3897,-2.24,-0.393,3.4766,0.8764,8.3714,3.3594,5.3424,5.1304,2.5034,2.3104,-2.3836,-3.1316,-1.4706,-2.6696,
06.02.2024 16:35,-2.4084,-2.6494,-2.1244,-1.9504,-2.6484,-1.9554,-0.089,-0.158,-1.0664,-3.4534,-0.796,-1.588,0.778,1.227,3.59,1.162,-0.7352,2.1394,1.0723,3.6806,1.4036,5.2446,2.6406,3.3096,2.5796,0.7606,-1.8594,3.3866,-1.4274,-2.5264,-1.2634,-2.7594,0.0,-1.6614,-1.8174,-1.3864,-2.7574,-0.6314,0.056,0.036,-0.4694,-3.4314,1.123,0.758,0.201,0.784,0.961,-2.435,-2.794,-1.017,2.8849,0.2942,7.9816,3.0786,5.2036,5.0856,2.4026,1.8096,-1.5414,-1.9354,-0.1654,-1.7574,
06.02.2024 16:40,-2.9703,-3.1083,-2.7163,-2.5393,-3.2603,-2.5743,-0.579,-0.56,-1.5503,-3.8413,-1.077,-1.944,-0.415,0.558,3.135,1.305,-0.5709,2.283,1.2155,3.8247,1.7587,5.7917,3.0337,3.7117,2.6867,1.3867,-1.9313,3.6957,-2.1743,-2.7393,-1.5863,-3.2613,0.0,-2.1213,-2.1613,-1.8833,-3.1433,-1.0983,-0.191,0.032,-0.9403,-3.8423,0.988,0.457,-0.347,0.473,0.65,-2.4605,-2.504,-0.838,3.0287,0.448,8.1187,3.3237,5.4457,5.5477,2.4637,2.0277,-2.0283,-2.6263,-0.9663,-2.2063,
06.02.2024 16:45,-4.122,-4.055,-3.907,-3.669,-4.283,-3.847,-0.703,-1.497,-2.729,-4.782,-1.275,-2.183,-0.633,0.692,2.913,0.679,-1.2084,1.6592,0.5895,3.199,0.227,4.608,2.059,2.72,1.442,0.093,-2.958,2.507,-3.722,-3.616,-2.826,-4.373,0.0,-3.34,-3.104,-2.94,-4.297,-2.179,-0.499,-1.206,-2.017,-4.855,0.634,0.086,-0.413,0.209,0.401,-2.4923,-3.127,-1.405,2.4026,-0.1784,7.26,2.692,3.913,4.366,1.687,1.671,-3.178,-3.511,-1.845,-3.552,
06.02.2024 16:50,-2.3615,-2.4285,-1.9205,-1.8925,-2.5345,-1.7225,0.03,-0.781,-0.8755,-3.1975,-0.644,-1.462,-1.03,0.92,3.674,1.879,-0.0197,2.8572,1.7888,4.3945,2.0705,6.1835,3.3715,3.9845,3.1705,1.9835,-1.0705,3.6535,-1.9935,-2.1275,-0.7595,-2.6045,0.0,-1.5565,-1.5205,-1.1015,-2.5655,-0.4515,0.102,-0.321,-0.2675,-3.1165,1.322,1.067,-0.917,0.911,1.082,-2.4142,-2.063,-0.358,3.6015,0.987,8.5195,3.3795,5.8025,5.6185,2.8965,2.4175,-1.3915,-2.1795,-0.3125,-1.7015,
06.02.2024 16:55,-2.8691,-2.9141,-2.6671,-2.5201,-3.1991,-2.6041,-0.195,-0.736,-1.4591,-3.6851,-0.886,-1.77,-0.007,0.579,3.333,1.366,-0.5363,2.3425,1.2758,3.8779,1.8049,5.2709,2.8659,3.5509,2.8119,1.4919,-1.6091,3.1199,-2.3241,-2.4721,-1.3021,-3.2141,0.0,-2.1251,-2.0701,-1.8091,-3.1801,-1.0691,0.068,-0.579,-0.9111,-3.7011,1.028,0.644,-0.341,0.62,0.782,-2.4457,-2.52,-0.874,3.0884,0.4962,8.1119,3.2119,5.1889,5.4919,2.7389,1.8989,-2.0961,-2.6531,-0.8061,-2.2271,
06.02.2024 17:00,-3.2072,-3.2882,-3.0002,-2.7942,-3.5192,-2.8082,-0.174,-0.645,-1.7602,-4.1352,-0.544,-1.497,0.477,0.856,3.799,1.064,-0.8388,2.0411,0.9736,3.5718,0.7798,4.9408,2.0178,2.9398,1.9928,0.8838,-2.1922,2.8918,-2.8012,-2.7462,-1.7022,-3.3982,0.0,-2.3882,-2.3532,-2.1282,-3.3452,-1.4272,0.398,0.001,-1.2252,-4.1702,1.357,0.858,0.048,0.947,1.105,-2.4158,-2.851,-1.208,2.7863,0.1816,7.1218,2.3948,4.6088,5.0328,1.7938,1.1778,-2.1752,-3.0072,-1.1272,-2.4832,
06.02.2024 17:05,-2.74,-2.81,-2.383,-2.262,-2.892,-2.157,0.24,0.033,-1.146,-3.526,-0.324,-1.159,0.97,1.4,3.964,1.916,0.0252,2.8914,1.8257,4.417,1.87,5.546,2.78,3.668,3.126,1.39,-1.335,3.231,-2.115,-1.835,-0.946,-3.035,0.0,-1.938,-1.936,-1.57,-2.694,-0.865,0.661,0.462,-0.655,-3.482,1.669,0.912,0.661,1.136,1.33,-2.3777,-2.021,-0.367,3.6388,1.0434,8.161,3.438,5.051,5.442,2.93,2.104,-1.675,-2.077,-0.62,-2.047,
06.02.2024 17:10,-3.1817,-3.2897,-2.8237,-2.7827,-3.4427,-2.6977,0.061,0.285,-1.8337,-4.0347,-0.695,-1.519,0.405,1.256,3.615,1.131,-0.7495,2.1071,1.0401,3.6373,1.1723,5.0493,2.2973,3.0273,2.5443,1.0283,-2.0837,2.7693,-2.1907,-3.1547,-1.8247,-3.4377,0.0,-2.3447,-2.5367,-2.0797,-3.3527,-1.3667,0.594,0.735,-1.1827,-3.9187,1.4,0.572,0.101,0.849,1.019,-2.4128,-2.754,-1.126,2.8528,0.2358,7.5883,2.9603,4.2803,5.0013,2.2053,2.0023,-2.0667,-2.7977,-1.0917,-2.4467,
06.02.2024 17:15,-3.3742,-3.5752,-3.1132,-3.0972,-3.8162,-3.0762,-0.206,-0.397,-2.1502,-4.4102,-0.773,-1.632,0.046,0.983,3.495,0.53,-1.3555,1.5077,0.4399,3.0438,0.5858,4.4198,1.7568,2.3838,2.0888,0.7548,-2.3692,2.4078,-2.7622,-3.4352,-1.6592,-3.6172,0.0,-2.6152,-2.7172,-2.3422,-3.5912,-1.6872,0.775,-0.433,-1.4992,-4.3612,1.396,0.803,-0.012,0.742,0.885,-2.4313,-3.406,-1.671,2.2531,-0.339,6.9088,1.9118,3.4638,3.9988,1.6938,1.0778,-2.4172,-3.5252,-1.4842,-2.7812,
06.02.2024 17:20,-2.6828,-2.9178,-2.4208,-2.4058,-2.9988,-2.3128,-0.471,-0.608,-1.1558,-3.4318,-0.881,-1.744,-0.357,0.811,3.385,0.678,-1.2249,1.6542,0.5878,3.1922,0.4702,4.0952,1.8242,2.4542,1.5872,-0.1458,-2.3068,2.5322,-2.0858,-2.3548,-2.0608,-2.9368,0.0,-1.9178,-1.9618,-1.6628,-2.9428,-0.8658,0.118,-0.573,-0.6468,-3.5628,1.246,0.39,0.04,0.621,0.837,-2.4406,-3.197,-1.515,2.4004,-0.196,7.0042,2.1372,4.0432,4.5622,1.5992,1.1682,-1.7278,-2.3228,-0.8148,-2.0238,
06.02.2024 17:25,-2.9011,-3.0881,-2.7061,-2.6001,-3.2741,-2.5791,-0.102,-0.204,-1.5491,-3.7581,-0.562,-1.409,0.09,0.659,3.739,1.267,-0.6405,2.2428,1.1763,3.7839,1.7759,5.3039,2.7909,3.3859,2.9699,0.8189,-1.8681,3.9929,-2.1241,-2.7861,-1.6181,-3.1571,0.0,-2.0701,-2.1091,-1.7921,-3.0891,-1.1851,0.498,0.53,-0.9401,-3.8141,1.645,1.09,-0.602,0.938,1.18,-2.4127,-2.624,-0.878,2.99,0.4002,8.0539,2.6669,4.7009,5.7509,2.7169,2.1779,-1.9931,-2.5001,-0.7481,-2.1641,
06.02.2024 17:30,-1.7969,-1.9609,-1.3869,-1.3729,-2.0389,-1.3339,0.032,-0.348,-0.2779,-2.6319,-0.451,-1.211,0.63,0.881,3.876,1.259,-0.6372,2.2371,1.1688,3.7821,1.5271,5.2501,2.5551,3.3351,3.0301,1.2491,-1.2369,3.5891,-1.3269,-1.5619,-0.8589,-2.0949,0.0,-0.9629,-0.8739,-0.5919,-2.0529,0.0941,0.869,0.202,0.2151,-2.6489,1.704,0.775,0.224,1.082,1.271,-2.3952,-2.58,-0.814,2.9822,0.4114,7.8471,3.0391,4.5761,5.0791,2.4241,2.2961,-0.8729,-1.3589,0.1641,-1.1359,
06.02.2024 17:35,-2.181,-2.226,-1.805,-1.66,-2.519,-1.661,0.274,-0.011,-0.682,-2.851,-0.469,-1.303,0.872,1.413,3.853,1.552,-0.3474,2.5283,1.4615,4.08,1.447,5.172,2.674,3.283,2.853,1.275,-1.221,3.474,-1.455,-1.954,-0.983,-2.36,0.0,-1.32,-1.314,-0.966,-2.244,-0.298,0.479,0.646,-0.093,-2.839,1.664,1.037,-0.083,1.064,1.267,-2.3922,-2.265,-0.592,3.2751,0.6912,7.806,2.926,5.133,5.356,2.692,2.078,-1.217,-1.697,0.366,-1.36,
06.02.2024 17:40,-2.3322,-2.4772,-2.1822,-1.9242,-2.5972,-1.9532,-0.219,-1.035,-0.8642,-3.1652,-0.873,-1.697,0.231,0.783,3.509,1.206,-0.6872,2.1835,1.1154,3.7268,1.1768,4.9788,2.2598,3.0808,2.6398,0.9278,-1.6742,3.1408,-1.8242,-2.7792,-1.2212,-2.6122,0.0,-1.5872,-1.4862,-1.1832,-2.5122,-0.5442,0.068,-0.854,-0.3552,-3.2422,1.156,0.53,0.129,0.595,0.881,-2.4394,-2.647,-0.942,2.9284,0.334,7.5938,2.8198,4.5498,4.9718,2.4758,1.5398,-1.4832,-1.8872,-0.5242,-1.7142,
06.02.2024 17:45,-1.7742,-1.8112,-1.4572,-1.3132,-1.9822,-1.2822,0.12,-0.146,-0.2902,-2.5692,-0.482,-1.201,0.613,1.222,3.856,1.933,0.0333,2.9098,1.843,4.4518,2.0568,5.7498,3.1208,3.8828,3.3088,1.4918,-0.8802,3.6348,-1.1572,-1.0022,-0.1562,-2.1452,0.0,-0.9312,-1.0592,-0.6232,-1.8752,0.0108,0.547,0.282,0.2418,-2.5862,1.582,0.936,0.064,1.044,1.307,-2.3914,-1.877,-0.188,3.656,1.0716,8.3818,3.0708,5.4268,5.9348,2.8798,2.2298,-0.8582,-1.1052,-0.2282,-1.0602,
06.02.2024 17:50,-2.8863,-2.9663,-2.6053,-2.4713,-3.1763,-2.4193,0.274,-0.512,-1.4653,-3.9003,-0.451,-1.21,0.605,1.1,3.983,1.984,0.1025,2.9625,1.8945,4.5047,1.8537,5.6137,3.0997,3.8357,3.2947,1.6477,-1.7223,3.9227,-2.2023,-2.7113,-1.6823,-3.1223,0.0,-2.0993,-1.9823,-1.7883,-3.1483,-1.1173,0.771,0.056,-0.9433,-3.8743,1.559,1.195,0.375,1.119,1.266,-2.3956,-1.925,-0.06,3.7066,1.1344,8.3727,3.5317,5.2377,5.4537,3.2777,2.5517,-1.9593,-2.8703,-1.0053,-2.2433,
06.02.2024 17:55,-2.0156,-2.2206,-1.7886,-1.6656,-2.3276,-1.6676,-0.221,-0.167,-0.5876,-2.8516,-0.741,-1.553,0.563,1.129,3.716,1.275,-0.6037,2.2529,1.1857,3.7934,1.3824,5.1784,2.5044,3.3064,2.5934,0.8614,-1.0876,3.1714,-1.5046,-1.8136,-0.8396,-2.3826,0.0,-1.1606,-1.2106,-0.9476,-2.2026,-0.2686,0.072,-0.189,-0.1446,-2.9136,1.263,0.898,-0.502,0.801,0.966,-2.4286,-2.461,-0.782,2.9978,0.4114,7.9064,3.0794,4.9164,5.5254,2.4634,1.9624,-1.0986,-1.4146,0.3494,-1.3616,
06.02.2024 18:00,-2.96,-2.957,-2.645,-2.549,-3.351,-2.541,-0.178,-0.109,-1.502,-3.64,-0.847,-1.607,-0.065,0.743,3.548,1.241,-0.6481,2.2202,1.1518,3.762,1.172,4.894,2.215,3.034,2.624,0.906,-1.885,2.981,-2.267,-2.915,-1.599,-3.233,0.0,-2.11,-1.957,-1.82,-3.12,-1.073,0.114,0.008,-0.891,-3.705,1.152,0.581,-0.488,0.657,0.881,-2.4358,-2.516,-0.833,2.9637,0.3838,7.549,2.834,4.505,4.905,2.309,1.179,-2.044,-2.421,-0.954,-2.292,
06.02.2024 18:05,-2.8242,-3.0172,-2.5602,-2.3712,-3.1622,-2.3702,-0.039,-0.343,-1.4322,-3.8032,-0.51,-1.31,0.182,0.946,3.752,1.227,-0.6615,2.2049,1.1368,3.7408,1.2758,5.0678,2.0668,3.0838,2.7158,1.2248,-1.8162,2.9958,-2.1082,-2.9022,-1.8442,-3.2162,0.0,-2.0212,-2.0002,-1.6072,-2.9972,-0.9882,0.626,-0.009,-0.8202,-3.7862,1.459,0.862,0.03,0.965,1.102,-2.4123,-2.579,-0.881,2.9494,0.3716,7.5988,2.7288,4.7998,5.1798,2.5188,1.3848,-1.9162,-2.4002,-1.0512,-2.1722,
06.02.2024 18:10,-2.2542,-2.3972,-2.0542,-1.9202,-2.5942,-1.9122,-0.168,-0.416,-0.8472,-3.2602,-0.675,-1.421,0.904,1.355,3.742,1.689,-0.1986,2.6676,1.5997,4.2118,1.8508,5.5148,2.8698,3.6098,2.9008,1.4048,-1.1012,3.4628,-1.7112,-2.3562,-0.9832,-2.6492,0.0,-1.5092,-1.5042,-1.1802,-2.5282,-0.4512,0.049,-0.181,-0.4072,-3.3742,1.342,0.967,-0.072,0.856,1.064,-2.4054,-2.087,-0.484,3.412,0.8344,8.0308,3.0678,4.9538,5.5578,2.5678,2.2028,-1.4232,-1.6012,-0.3152,-1.6862,
06.02.2024 18:15,-2.7024,-2.7154,-2.3974,-2.2764,-2.9954,-2.1304,0.173,-0.665,-1.2044,-3.5534,-0.588,-1.397,0.287,1.016,3.775,1.708,-0.1735,2.6873,1.6191,4.2306,1.4956,5.4136,2.9206,3.6126,2.8946,1.0816,-1.2034,3.5276,-2.0444,-2.4144,-1.2644,-2.9794,0.0,-1.8434,-1.7864,-1.5054,-2.9304,-0.7844,0.306,0.575,-0.6454,-3.5834,1.41,1.095,-0.221,0.887,1.143,-2.4064,-2.098,-0.36,3.4311,0.8578,7.8756,2.8616,5.1136,5.5666,2.8706,2.1746,-1.7304,-2.2394,-0.9324,-1.9674,
06.02.2024 18:20,-2.4477,-2.6307,-2.3147,-2.0527,-2.7787,-2.0937,0.13,-0.348,-1.1977,-3.3597,-0.473,-1.207,-0.459,1.063,3.89,1.578,-0.3103,2.5564,1.4891,4.1063,1.7163,5.5123,2.8743,3.5433,2.6513,1.1323,-1.4467,3.6843,-1.5827,-2.0787,-0.9157,-2.6887,0.0,-1.6077,-1.7147,-1.3887,-2.6607,-0.6657,0.323,-0.221,-0.4897,-3.2867,1.463,1.24,-0.127,1.016,1.313,-2.4036,-2.126,-0.497,3.3016,0.743,8.1133,3.2553,5.3503,5.7823,2.5133,2.1603,-1.5327,-2.2657,-0.3077,-1.8297,
06.02.2024 18:25,-2.6967,-2.7157,-2.4017,-2.2447,-3.0747,-2.2477,0.081,-0.367,-1.2917,-3.4917,-0.711,-1.296,-0.012,1.062,3.841,1.494,-0.3906,2.4734,1.4056,4.0213,1.4863,5.4663,2.9333,3.3643,2.7083,1.4953,-1.6647,3.4553,-2.4517,-2.9477,-1.6787,-2.9027,0.0,-1.8847,-1.8267,-1.5267,-2.9227,-0.8527,0.312,-0.357,-0.6797,-3.6227,1.316,0.685,-0.024,0.943,1.217,-2.3993,-2.241,-0.574,3.2178,0.6332,7.9093,3.0033,4.8653,5.5063,2.7283,2.0093,-1.8587,-2.3377,-0.5357,-2.0637,
06.02.2024 18:30,-2.9202,-2.9852,-2.5932,-2.4882,-3.2292,-2.4752,0.0,-0.434,-1.4052,-3.9102,-0.499,-1.228,0.232,1.508,3.912,1.499,-0.3869,2.4772,1.4095,4.0168,0.9348,5.1708,2.5198,3.2688,2.4368,1.1558,-1.8782,3.0088,-2.5042,-3.1372,-1.4102,-3.0362,0.0,-2.1582,-2.2762,-1.8222,-3.2152,-1.1052,0.179,-0.024,-0.8762,-3.8832,1.278,0.679,0.23,1.007,1.252,-2.4014,-2.28,-0.581,3.2224,0.6504,7.7078,2.7288,5.3918,5.5168,2.2458,1.9118,-2.0962,-2.6652,-1.1142,-2.1942,
06.02.2024 18:35,-3.1774,-3.2974,-2.9474,-2.6974,-3.4274,-2.7304,-0.293,-0.77,-1.7644,-4.1754,-0.807,-1.527,-0.165,0.915,3.616,1.529,-0.3604,2.5101,1.4401,4.0496,1.1186,5.5396,3.0546,3.5436,2.6936,1.0416,-2.3354,3.2486,-2.4294,-2.5564,-1.8674,-3.3794,0.0,-2.3014,-2.3824,-1.9364,-3.5114,-1.3334,-0.126,-0.384,-1.1944,-4.1704,1.005,0.806,-0.376,0.716,1.06,-2.4195,-2.313,-0.582,3.2524,0.6752,7.8226,2.9756,5.0896,5.2546,2.0196,1.5896,-2.2154,-2.6664,-1.0014,-2.5014,
06.02.2024 18:40,-2.2203,-2.2693,-1.8543,-1.5793,-2.4973,-1.7663,0.126,-0.206,-0.7933,-3.1763,-0.573,-1.358,0.556,0.608,3.855,1.904,0.0192,2.882,1.8145,4.4197,1.6827,5.7517,3.1727,3.8627,3.0437,1.5317,-1.0593,3.8127,-1.7203,-1.9203,-0.6653,-2.5113,0.0,-1.4513,-1.2553,-1.0143,-2.5523,-0.3343,0.384,-0.6,-0.1313,-3.1983,1.216,0.87,-0.216,0.932,1.165,-2.4041,-1.991,-0.235,3.6275,1.0382,8.3227,3.2987,5.3577,6.0087,2.9077,2.1617,-1.3013,-1.9783,-0.4713,-1.5183,
06.02.2024 18:45,-1.7452,-1.8292,-1.5962,-1.3272,-2.1222,-1.4842,0.46,-0.029,-0.4762,-2.8612,-0.174,-0.952,0.757,1.495,4.217,2.325,0.4368,3.3036,2.2349,4.8418,2.0928,6.3468,3.6668,4.1608,3.4968,2.0688,-0.4872,4.1588,-1.2862,-1.6202,-0.0432,-2.1692,0.0,-1.0762,-1.0882,-0.6862,-2.1322,0.0138,0.516,-0.199,0.1698,-2.7962,1.585,1.318,0.558,1.37,1.569,-2.3752,-1.535,0.155,4.0473,1.4704,8.8228,3.9158,6.5258,6.2778,3.3848,2.7368,-0.9312,-1.6232,0.4448,-1.1592,
06.02.2024 18:50,-3.1181,-3.2121,-2.9251,-2.7331,-3.5331,-2.6781,0.129,-0.426,-1.6211,-4.0041,-0.46,-1.215,0.867,1.344,3.924,1.348,-0.534,2.3285,1.2578,3.8629,1.1629,5.2569,2.7509,3.1499,2.3009,1.0539,-1.8611,3.1149,-2.5091,-3.1481,-1.5881,-3.4301,0.0,-2.3641,-2.2831,-2.1051,-3.4291,-1.2991,0.442,0.081,-1.1691,-4.1961,1.333,0.918,0.065,1.042,1.294,-2.3989,-2.534,-0.762,3.0698,0.4756,7.8859,2.6619,5.1859,5.4299,2.1749,1.5419,-2.2781,-2.6701,-1.0351,-2.4401,
06.02.2024 18:55,-2.6782,-2.8392,-2.3982,-2.2092,-2.9402,-2.0752,0.176,-0.112,-1.1192,-3.6752,-0.489,-1.275,0.735,1.203,3.88,1.92,0.0443,2.9014,1.8305,4.4408,1.7528,5.9728,3.5968,4.4808,3.0688,0.8518,-1.4962,3.9098,-1.9842,-2.3692,-0.8562,-2.8802,0.0,-1.8912,-1.9192,-1.4892,-2.9232,-0.8542,0.008,-0.443,-0.6582,-3.6052,1.17,0.853,-0.015,0.981,1.304,-2.3994,-1.852,-0.139,3.6427,1.0858,8.4138,3.6058,5.7438,5.7318,2.4988,2.2128,-1.7002,-2.7082,-0.4672,-1.9312,
